,Pick,Years After Draft,variable,NHL Probability,Star Probability
1554,92,7,Estimate,0.21633127486903123,0.0275032123330653
1555,92,8,Estimate,0.20628238138313507,0.028121173318209153
1556,92,9,Estimate,0.1898421277015949,0.028194185567212357
1557,92,10,Estimate,0.1709541608744081,0.02450265448260323
1558,92,11,Estimate,0.14952005078567168,0.01787640344937694
1559,92,12,Estimate,0.12230070830902084,0.012284925484241024
1560,92,13,Estimate,,
1561,92,14,Estimate,,
1562,92,15,Estimate,,
1563,92,16,Estimate,,
1564,93,0,Estimate,-0.00027098488608483874,-3.5669302225407264e-05
1565,93,1,Estimate,0.02294554261209131,0.0012474537043021955
1566,93,2,Estimate,0.061979695091068286,0.004343774667610777
1567,93,3,Estimate,0.11425388057890097,0.00935947122838861
1568,93,4,Estimate,0.16643734452319847,0.015008048958898217
1569,93,5,Estimate,0.20167366348826332,0.021033177803966255
1570,93,6,Estimate,0.21508768210305837,0.02576438480139248
1571,93,7,Estimate,0.21412662399594204,0.027105689977176835
1572,93,8,Estimate,0.20436376265368716,0.0276998477066802
1573,93,9,Estimate,0.18807056211274267,0.02779156933982134
1574,93,10,Estimate,0.16918823365699895,0.02415508787320883
1575,93,11,Estimate,0.1477699512624981,0.017537382103132826
1576,93,12,Estimate,0.12076587140492878,0.011897988260467096
1577,93,13,Estimate,,
1578,93,14,Estimate,,
1579,93,15,Estimate,,
1580,93,16,Estimate,,
1581,94,0,Estimate,-0.00037436290540781707,-4.482153186911094e-05
1582,94,1,Estimate,0.022382008077914003,0.0011904928228994088
1583,94,2,Estimate,0.060804849756615195,0.004211349765295594
1584,94,3,Estimate,0.11240322252955053,0.009139299192610438
1585,94,4,Estimate,0.1640556520279436,0.014724532294603996
1586,94,5,Estimate,0.1990635992381665,0.020702760757147304
1587,94,6,Estimate,0.21260429322838748,0.025404844281752152
1588,94,7,Estimate,0.21196950881239257,0.02672679832106694
1589,94,8,Estimate,0.20248333091611276,0.02729435503163411
1590,94,9,Estimate,0.18633106585620976,0.027399108820297877
1591,94,10,Estimate,0.16745517529541562,0.02381486802434065
1592,94,11,Estimate,0.14605833868184812,0.017207764353620265
1593,94,12,Estimate,0.11927456637196876,0.011523192755164207
1594,94,13,Estimate,,
1595,94,14,Estimate,,
1596,94,15,Estimate,,
1597,94,16,Estimate,,
1598,95,0,Estimate,-0.0004684369901621943,-5.309578411848992e-05
1599,95,1,Estimate,0.021846698594006893,0.0011369717655598255
1600,95,2,Estimate,0.05967563208744147,0.004085130539064349
1601,95,3,Estimate,0.11061085065915094,0.008927891174681566
1602,95,4,Estimate,0.1617375152541171,0.014452123614272923
1603,95,5,Estimate,0.1965157833004678,0.020385904466496612
1604,95,6,Estimate,0.21017667653144892,0.025061515835758198
1605,95,7,Estimate,0.20985850942967688,0.02636575547811453
1606,95,8,Estimate,0.20063964366366846,0.02690405856446419
1607,95,9,Estimate,0.1846223036693165,0.02701635493832363
1608,95,10,Estimate,0.1657538697937823,0.023481689680187108
1609,95,11,Estimate,0.14438426713142596,0.016887289053231055
1610,95,12,Estimate,0.11782578102981299,0.011160367499684033
1611,95,13,Estimate,,
1612,95,14,Estimate,,
1613,95,15,Estimate,,
1614,95,16,Estimate,,
1615,96,0,Estimate,-0.0005537711543366182,-6.0556365299855355e-05
1616,96,1,Estimate,0.021338328307446967,0.0010866883870077465
1617,96,2,Estimate,0.05859026980553274,0.003964774796144575
1618,96,3,Estimate,0.10887482397641658,0.008724796220238149
1619,96,4,Estimate,0.15948107905440964,0.014190279991079148
1620,96,5,Estimate,0.1940286085825335,0.0200819549223733
1621,96,6,Estimate,0.20780342890779122,0.02473363363061947
1622,96,7,Estimate,0.20779221989151514,0.026021790587382135
1623,96,8,Estimate,0.19883128746436857,0.02652833567004855
1624,96,9,Estimate,0.18294298092851882,0.026642877853571105
1625,96,10,Estimate,0.16408323793478585,0.02315526360448446
1626,96,11,Estimate,0.14274681386909446,0.016575701521855987
1627,96,12,Estimate,0.11641851929735822,0.01080933669162495
1628,96,13,Estimate,,
1629,96,14,Estimate,,
1630,96,15,Estimate,,
1631,96,16,Estimate,,
1632,97,0,Estimate,-0.0006309019655328979,-6.72631893685449e-05
1633,97,1,Estimate,0.0208556475652269,0.0010394495471756696
1634,97,2,Estimate,0.057547026855597566,0.003849954532311161
1635,97,3,Estimate,0.10719322634115783,0.00852958026322509
1636,97,4,Estimate,0.15728449866836855,0.013938474572529284
1637,97,5,Estimate,0.1916004703426686,0.019790273457320158
1638,97,6,Estimate,0.2054831509257735,0.0244204454974066
1639,97,7,Estimate,0.2057692487849404,0.025694143736504634
1640,97,8,Estimate,0.19705687836078295,0.026166577326368436
1641,97,9,Estimate,0.1812918435290694,0.026278266125059454
1642,97,10,Estimate,0.16244223647599956,0.022835315648135648
1643,97,11,Estimate,0.14114507807506926,0.016272752880088514
1644,97,12,Estimate,0.11505179995771969,0.010469919831355399
1645,97,13,Estimate,,
1646,97,14,Estimate,,
1647,97,15,Estimate,,
1648,97,16,Estimate,,
1649,98,0,Estimate,-0.000700339789400059,-7.327204598381326e-05
1650,98,1,Estimate,0.02039744272130339,0.0009950708711076838
1651,98,2,Estimate,0.056544204054102654,0.0037403556351204843
1652,98,3,Estimate,0.10556416806505456,0.00834182578140065
1653,98,4,Estimate,0.15514594208191607,0.01369619635612846
1654,98,5,Estimate,0.18922976823330456,0.019510236699784606
1655,98,6,Estimate,0.20321444792016982,0.024121213031813773
1656,98,7,Estimate,0.20378821988801232,0.025382065927080227
1657,98,8,Estimate,0.19531506227162593,0.02581818767215515
1658,98,9,Estimate,0.17966767773078032,0.025922125889524795
1659,98,10,Estimate,0.1608298573139598,0.022521585833419212
1660,98,11,Estimate,0.13957817959259147,0.015978199424786784
1661,98,12,Estimate,0.11372465541023913,0.010141931437104446
1662,98,13,Estimate,,
1663,98,14,Estimate,,
1664,98,15,Estimate,,
1665,98,16,Estimate,,
1666,99,0,Estimate,-0.000762569988938944,-7.863485621808849e-05
1667,99,1,Estimate,0.019962535930589498,0.0009533765125961963
1668,99,2,Estimate,0.05558013969674259,0.0036356775889693394
1669,99,3,Estimate,0.1039857874683157,0.008161131460358519
1670,99,4,Estimate,0.1530635923604748,0.013462949981883725
1671,99,5,Estimate,0.18691490834848343,0.019241236550267687
1672,99,6,Estimate,0.200995931119358,0.023835211726825307
1673,99,7,Estimate,0.20184777284819297,0.025084819081394684
1674,99,8,Estimate,0.19360451539036935,0.025482583584125945
1675,99,9,Estimate,0.1780693099675846,0.02557408005219083
1676,99,10,Estimate,0.15924512661750642,0.022213827458709774
1677,99,11,Estimate,0.1380452576620186,0.015691802049344453
1678,99,12,Estimate,0.11243613041601869,0.00982518083737692
1679,99,13,Estimate,,
1680,99,14,Estimate,,
1681,99,15,Estimate,,
1682,99,16,Estimate,,
1683,100,0,Estimate,-0.000818054078105143,-8.339991620282038e-05
1684,100,1,Estimate,0.0195497849280625,0.0009141989212081197
1685,100,2,Estimate,0.05465321012000845,0.0035356331815827044
1686,100,3,Estimate,0.10245625238343789,0.007987111865532241
1687,100,4,Estimate,0.15103564994188162,0.013238255540470584
1688,100,5,Estimate,0.18465430526201726,0.01898268017766521
1689,100,6,Estimate,0.1988262187968182,0.023561731134334907
1690,100,7,Estimate,0.19994656388475365,0.024801676089042497
1691,100,8,Estimate,0.19192394457587142,0.02515919428519606
1692,100,9,Estimate,0.17649560661861066,0.025233767493247104
1693,100,10,Estimate,0.15768710393202617,0.0219118062275084
1694,100,11,Estimate,0.13654546965341835,0.015413325710737582
1695,100,12,Estimate,0.11118528084381644,0.009519472038951012
1696,100,13,Estimate,,
1697,100,14,Estimate,,
1698,100,15,Estimate,,
1699,100,16,Estimate,,
1700,101,0,Estimate,-0.0008672308294325592,-8.761212903056816e-05
1701,101,1,Estimate,0.01915808279121463,0.0008773786123807225
1702,101,2,Estimate,0.05376183021275085,0.003439948211559133
1703,101,3,Estimate,0.10097376159751621,0.00781939712161466
1704,101,4,Estimate,0.1490603348753693,0.013021648395783724
1705,101,5,Estimate,0.18244638404263927,0.018733990033423322
1706,101,6,Estimate,0.19670393743735423,0.023300075052562073
1707,101,7,Estimate,0.19808326650823185,0.024531920891759016
1708,101,8,Estimate,0.19027208772980683,0.024847460984861777
1709,101,9,Estimate,0.1749454737385455,0.02490084229323335
1710,101,10,Estimate,0.15615488125638802,0.021615299405421392
1711,101,11,Estimate,0.13507798980289534,0.01514253894511147
1712,101,12,Estimate,0.10997117242341045,0.00922460366823223
1713,101,13,Estimate,,
1714,101,14,Estimate,,
1715,101,15,Estimate,,
1716,101,16,Estimate,,
1717,102,0,Estimate,-0.000910517335670659,-9.131322524592202e-05
1718,102,1,Estimate,0.018786357684157772,0.0008427639402945135
1719,102,2,Estimate,0.052904453873908616,0.003348361196630391
1720,102,3,Estimate,0.0995365462249122,0.007657632598798904
1721,102,4,Estimate,0.14713588899318228,0.012812679020502751
1722,102,5,Estimate,0.18028958223248642,0.018494603881001694
1723,102,6,Estimate,0.19462772290822974,0.02304956173593394
1724,102,7,Estimate,0.19625657224965612,0.024274848604532256
1725,102,8,Estimate,0.18864771415556714,0.024546836552746792
1726,102,9,Estimate,0.17341785674516996,0.024574972980389888
1727,102,10,Estimate,0.15464758209450288,0.021324095008527208
1728,102,11,Estimate,0.13364200795799216,0.014879213433342304
1729,102,12,Estimate,0.10879287951377542,0.008940368983273817
1730,102,13,Estimate,,
1731,102,14,Estimate,,
1732,102,15,Estimate,,
1733,102,16,Estimate,,
1734,103,0,Estimate,-0.0009483100256755433,-9.454197226672308e-05
1735,103,1,Estimate,0.018433572581806897,0.0008102108732606788
1736,103,2,Estimate,0.0520795744129048,0.003260623082323686
1737,103,3,Estimate,0.0981428710025197,0.007501478605225156
1738,103,4,Estimate,0.14526057800180064,0.012610912843220494
1739,103,5,Estimate,0.17818235177548464,0.018263974838035768
1740,103,6,Estimate,0.1925962216253237,0.022809524123953092
1741,103,7,Estimate,0.1944651913920646,0.02402976567083636
1742,103,8,Estimate,0.18704962489322868,0.024256785226086566
1743,103,9,Estimate,0.17191174006209728,0.024255841802865444
1744,103,10,Estimate,0.15316436048360704,0.021037991026338708
1745,103,11,Estimate,0.13223672833758968,0.014623123617659323
1746,103,12,Estimate,0.10764948389356967,0.0086665559533303
1747,103,13,Estimate,,
1748,103,14,Estimate,,
1749,103,15,Estimate,,
1750,103,16,Estimate,,
1751,104,0,Estimate,-0.0009809856350181446,-9.73343730822806e-05
1752,104,1,Estimate,0.018098724972700035,0.0007795827713924375
1753,104,2,Estimate,0.05128572488958392,0.003176496950748926
1754,104,3,Estimate,0.09679103550040438,0.007350610085000728
1755,104,4,Estimate,0.14343269348031493,0.01241593010561193
1756,104,5,Estimate,0.17612316088254168,0.018041571428504467
1757,104,6,Estimate,0.19060809170441612,0.02257931008545341
1758,104,7,Estimate,0.19270785369671545,0.023795990049612508
1759,104,8,Estimate,0.18547665302519611,0.023976782351696434
1760,104,9,Estimate,0.17042614671494274,0.023943144028476637
1761,104,10,Estimate,0.15170440000152915,0.020756794682299403
1762,104,11,Estimate,0.13086136831177755,0.014374046370045735
1763,104,12,Estimate,0.10654007358153934,0.008402947402397085
1764,104,13,Estimate,,
1765,104,14,Estimate,,
1766,104,15,Estimate,,
1767,104,16,Estimate,,
1768,105,0,Estimate,-0.0010089021319733377,-9.972385457745072e-05
1769,105,1,Estimate,0.017780846539171863,0.0007507501663633569
1770,105,2,Estimate,0.05052147839096956,0.0030957577292690516
1771,105,3,Estimate,0.09547937524119775,0.00720471632114742
1772,105,4,Estimate,0.14165055477418997,0.012227325728061766
1773,105,5,Estimate,0.1741104958209722,0.017826877642152055
1774,105,6,Estimate,0.18866200408784878,0.02235828267455903
1775,105,7,Estimate,0.190983309116368,0.02357285143142689
1776,105,8,Estimate,0.18392766394719615,0.023706314162729506
1777,105,9,Estimate,0.16896013787936376,0.023636587274484495
1778,105,10,Estimate,0.15026691275536244,0.02048032173445164
1779,105,11,Estimate,0.12951515720718293,0.014131760712756701
1780,105,12,Estimate,0.10546374169447416,0.008149321212803875
1781,105,13,Estimate,,
1782,105,14,Estimate,,
1783,105,15,Estimate,,
1784,105,16,Estimate,,
1785,106,0,Estimate,-0.0010323995997317372,-0.00010174144583085753
1786,106,1,Estimate,0.017479002813769337,0.0007235905430897072
1787,106,2,Estimate,0.049785448242566754,0.003018191898849283
1788,106,3,Estimate,0.09420626272231294,0.00706350064282258
1789,106,4,Estimate,0.13991251077348515,0.01204470918212256
1790,106,5,Estimate,0.17214286261621198,0.017619392998376136
1791,106,6,Estimate,0.18675664363704972,0.022145820394606774
1792,106,7,Estimate,0.1892903284880601,0.023359691481054556
1793,106,8,Estimate,0.18240155559943078,0.023444877590281903
1794,106,9,Estimate,0.1675128123796832,0.023335890869602492
1795,106,10,Estimate,0.14885113835411404,0.02020839581858365
1796,106,11,Estimate,0.12819733514321174,0.013896047590900353
1797,106,12,Estimate,0.10441958535030138,0.00790545058457887
1798,106,13,Estimate,,
1799,106,14,Estimate,,
1800,106,15,Estimate,,
1801,106,16,Estimate,,
1802,107,0,Estimate,-0.001051801075832126,-0.0001034159467326983
1803,107,1,Estimate,0.0171922928109878,0.0006979881232086014
1804,107,2,Estimate,0.04907628815239278,0.002943597201918753
1805,107,3,Estimate,0.09297010833579956,0.006926680136156485
1806,107,4,Estimate,0.13821694156554937,0.011867704368141814
1807,107,5,Estimate,0.17021878865466536,0.017418632611783127
1808,107,6,Estimate,0.1848907101817604,0.02194131746626995
1809,107,7,Estimate,0.18762770419796512,0.023155864103580434
1810,107,8,Estimate,0.18089725865290318,0.02319198010964902
1811,107,9,Estimate,0.16608330613708586,0.023040785250171475
1812,107,10,Estimate,0.14745634286805764,0.019940847835806526
1813,107,11,Estimate,0.12690715190458074,0.013666689696630636
1814,107,12,Estimate,0.10340670462378092,0.007671104345988477
1815,107,13,Estimate,,
1816,107,14,Estimate,,
1817,107,15,Estimate,,
1818,107,16,Estimate,,
1819,108,0,Estimate,-0.001067413349948474,-0.00010477408726296138
1820,108,1,Estimate,0.01691984863360367,0.0006738336502578575
1821,108,2,Estimate,0.04839269228640493,0.002871782349616712
1822,108,3,Estimate,0.09176936118145304,0.006793985358049796
1823,108,4,Estimate,0.1365622599532596,0.011695949496376017
1824,108,5,Estimate,0.16833682417743095,0.017224127256626014
1825,108,6,Estimate,0.18306291951726997,0.021744184096132865
1826,108,7,Estimate,0.185994250811134,0.02296073573096999
1827,108,8,Estimate,0.1794137366461851,0.02294713962077651
1828,108,9,Estimate,0.16467079156669773,0.022751011392139205
1829,108,10,Estimate,0.14608181777764045,0.01967751538613237
1830,108,11,Estimate,0.12564386585540077,0.013443471344102703
1831,108,12,Estimate,0.10242420156206354,0.007446047310385176
1832,108,13,Estimate,,
1833,108,14,Estimate,,
1834,108,15,Estimate,,
1835,108,16,Estimate,,
1836,109,0,Estimate,-0.0010795277212819936,-0.00010584067776477363
1837,109,1,Estimate,0.01666083505308761,0.0006510241764970779
1838,109,2,Estimate,0.04773339527448579,0.002802566728333731
1839,109,3,Estimate,0.09060250976964067,0.006665160052280522
1840,109,4,Estimate,0.134946912831025,0.01152909696990409
1841,109,5,Estimate,0.16649554365566846,0.017035423427377367
1842,109,6,Estimate,0.18127200434151403,0.0215538467420089
1843,109,7,Estimate,0.1843888056592463,0.02277368562594781
1844,109,8,Estimate,0.1779499860682145,0.02270988436219032
1845,109,9,Estimate,0.16327447692318967,0.02246632028016434
1846,109,10,Estimate,0.1447268789149226,0.019418242249229452
1847,109,11,Estimate,0.124406742899901,0.01322617839394562
1848,109,12,Estimate,0.1014711792670804,0.007230040674267666
1849,109,13,Estimate,,
1850,109,14,Estimate,,
1851,109,15,Estimate,,
1852,109,16,Estimate,,
1853,110,0,Estimate,-0.0010884207169066097,-0.00010663875054042937
1854,110,1,Estimate,0.01641444906379041,0.000629462851341745
1855,110,2,Estimate,0.04709717214664098,0.0027357801054961814
1856,110,3,Estimate,0.08946808261118112,0.006539960867281197
1857,110,4,Estimate,0.13336938241200494,0.011366813267661145
1858,110,5,Estimate,0.1646935470394875,0.01685208339275424
1859,110,6,Estimate,0.1795167151245533,0.02136974837137203
1860,110,7,Estimate,0.1828102293798839,0.022594106199931782
1861,110,8,Estimate,0.1765050363830873,0.022479752857430892
1862,110,9,Estimate,0.16189360559489707,0.022186472414834846
1863,110,10,Estimate,0.14339086540061327,0.019162877913119405
1864,110,11,Estimate,0.1231950554946659,0.013014598225620495
1865,110,12,Estimate,0.10054674105137668,0.0070228424512762365
1866,110,13,Estimate,,
1867,110,14,Estimate,,
1868,110,15,Estimate,,
1869,110,16,Estimate,,
1870,111,0,Estimate,-0.0010943547724977134,-0.00010718969308974919
1871,111,1,Estimate,0.016179919410807892,0.0006090587114131268
1872,111,2,Estimate,0.046482838199560624,0.0026712623345796073
1873,111,3,Estimate,0.08836464869250764,0.006418157074962266
1874,111,4,Estimate,0.1318281873012772,0.011208778825936471
1875,111,5,Estimate,0.16292946087344584,0.016673685240598677
1876,111,6,Estimate,0.1777958209036783,0.02119134870937991
1877,111,7,Estimate,0.1812574064013115,0.02242140334170576
1878,111,8,Estimate,0.17507794999322634,0.022256293892762572
1879,111,9,Estimate,0.16052745534681465,0.021911237358649076
1880,111,10,Estimate,0.1420731385798622,0.018911277151166698
1881,111,11,Estimate,0.12200808171699075,0.012808519755658578
1882,111,12,Estimate,0.09964998967354678,0.006824207936711774
1883,111,13,Estimate,,
1884,111,14,Estimate,,
1885,111,15,Estimate,,
1886,111,16,Estimate,,
1887,112,0,Estimate,-0.0010975788769391293,-0.0001075133733020328
1888,112,1,Estimate,0.015956506091639473,0.0005897264722357317
1889,112,2,Estimate,0.04588924879417748,0.0026088630593726274
1890,112,3,Estimate,0.08729081783524817,0.0062995302899790575
1891,112,4,Estimate,0.13032188341103051,0.011054687916717945
1892,112,5,Estimate,0.1612019392730071,0.01649982291112811
1893,112,6,Estimate,0.17610810999819362,0.021018124473105672
1894,112,7,Estimate,0.17972924536726828,0.022254996753472152
1895,112,8,Estimate,0.1736678221377778,0.022039066524681697
1896,112,9,Estimate,0.15917533751319254,0.021640393321061956
1897,112,10,Estimate,0.14077308096000443,0.018663299647289966
1898,112,11,Estimate,0.12084510439365263,0.012607733499418367
1899,112,12,Estimate,0.09878002665891883,0.006633890197083827
1900,112,13,Estimate,,
1901,112,14,Estimate,,
1902,112,15,Estimate,,
